Class,Order,Family,Genus_Species,Total,Infected,Pool Size,Bacterium
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Staphylinidae,Unid_sp,1,0,1,Wolbachia
insecta,coleoptera,Staphylinidae,Unid_sp,1,1,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Alphitobius_diaperinus,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Alphitobius_laevigatus,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Bolitotherus_cornutus,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Cryptoglossa_sp.,1,0,1,Cardinium
insecta,coleoptera,Tenebrionidae,Cryptoglossa_sp.,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Gnathocerus_cornutus,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Palorus_ratzeburgi,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Palorus_subdepressus,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,12,0,1,Cardinium
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,12,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,12,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,1,0,1,Cardinium
insecta,coleoptera,Tenebrionidae,Tenebrio_molitor,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Cardinium
insecta,coleoptera,Tenebrionidae,Tribolium_castaneum,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_confusum,1,1,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Tribolium_freemani,1,0,1,Wolbachia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Tenebrionidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Trogidae,Omorgus_suberosus,1,0,1,Cardinium
insecta,coleoptera,Trogidae,Omorgus_suberosus,1,0,1,Wolbachia
insecta,coleoptera,Trogidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Trogidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Trogidae,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Trogossitidae,Temnochila_sp.,1,0,1,Wolbachia
insecta,coleoptera,Trogossitidae,Tenebroides_mauritanicus,1,0,1,Wolbachia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,coleoptera,Unid.,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Agromyzidae,Agromyza_oryzae,2,2,1,Wolbachia
insecta,diptera,Agromyzidae,Agromyza_sp.,3,0,1,Wolbachia
insecta,diptera,Agromyzidae,Melanagromyza_sp.,2,2,1,Wolbachia
insecta,diptera,Agromyzidae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Anthomyiidae,Delia_antiqua,11,0,1,Cardinium
insecta,diptera,Anthomyiidae,Delia_antiqua,11,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Delia_antiqua,11,0,1,Wolbachia
insecta,diptera,Anthomyiidae,Delia_platura,11,0,1,Cardinium
insecta,diptera,Anthomyiidae,Delia_platura,11,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Delia_platura,11,0,1,Wolbachia
insecta,diptera,Anthomyiidae,Delia_radicum,10,0,1,Cardinium
insecta,diptera,Anthomyiidae,Delia_radicum,10,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Delia_radicum,10,0,1,Wolbachia
insecta,diptera,Anthomyiidae,Lasiomma_seminitidum,1,0,1,Wolbachia
insecta,diptera,Anthomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Anthomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Asilidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Asilidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Asilidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Asilidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Asilidae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Blephariceridae,Blepharicera_sp.,1,0,1,Cardinium
insecta,diptera,Blephariceridae,Blepharicera_sp.,1,0,1,Wolbachia
insecta,diptera,Bombyliidae,Bombylius_sp.,1,0,1,Cardinium
insecta,diptera,Bombyliidae,Bombylius_sp.,1,1,1,Wolbachia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,1,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,1,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Bombyliidae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Braulidae,Braula_coeca,4,0,1,Cardinium
insecta,diptera,Braulidae,Braula_coeca,4,0,1,Rickettsia
insecta,diptera,Braulidae,Braula_coeca,4,0,1,Wolbachia
insecta,diptera,Calliphoridae,Dyscritomyia_sp.,1,0,1,Wolbachia
insecta,diptera,Calliphoridae,Dyscritomyia_sp.,1,0,1,Wolbachia
insecta,diptera,Calliphoridae,Dyscritomyia_sp.,1,0,1,Wolbachia
insecta,diptera,Calliphoridae,Dyscritomyia_sp.,1,1,1,Wolbachia
insecta,diptera,Calliphoridae,Lucilia_ciricata,1,0,1,Cardinium
insecta,diptera,Calliphoridae,Lucilia_ciricata,1,0,1,Wolbachia
insecta,diptera,Calliphoridae,Protocalliphora_sp.,12,0,1,Cardinium
insecta,diptera,Calliphoridae,Protocalliphora_sp.,12,0,1,Rickettsia
insecta,diptera,Calliphoridae,Protocalliphora_sp.,12,12,1,Wolbachia
insecta,diptera,Calliphoridae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Calliphoridae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Calliphoridae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Cecidomyiidae,Asphondylia_capparis,1,0,1,Cardinium
insecta,diptera,Cecidomyiidae,Asphondylia_capparis,1,0,1,Wolbachia
insecta,diptera,Cecidomyiidae,Dasineuriola_sp.,1,0,1,Cardinium
insecta,diptera,Cecidomyiidae,Dasineuriola_sp.,1,0,1,Wolbachia
insecta,diptera,Cecidomyiidae,Orseolia_oryzae,1,1,1,Wolbachia
insecta,diptera,Cecidomyiidae,Orseolia_oryzae,38,7,1,Wolbachia
insecta,diptera,Cecidomyiidae,Schizomyia_sp.,1,0,1,Cardinium
insecta,diptera,Cecidomyiidae,Schizomyia_sp.,1,0,1,Wolbachia
insecta,diptera,Cecidomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Cecidomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Cecidomyiidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Celyphidae,Celyphus_scutatus,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_actoni,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_actoni,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_arakawae,16,16,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_arakawae,16,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_aterinervis,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_aterinervis,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_brevipalpis,2,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_brevipalpis,2,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_brevitarsis,4,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_brevitarsis,4,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_charadraeus,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_charadraeus,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_circumscriptus,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_circumscriptus,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_cylindratus,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_cylindratus,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_dubius,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_dubius,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_erairai,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_erairai,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_humeralis,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_humeralis,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_imicola,56,15,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_imicola,56,30,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_imicola,44,35,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_imicola,40,17,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_imicola,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_imicola,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_jacobsoni,4,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_jacobsoni,4,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_japonicus,2,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_japonicus,2,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_kibunensis,2,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_kibunensis,2,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_lungchiensis,10,2,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_lungchiensis,10,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_maculatus,9,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_maculatus,9,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_matsuzawai,2,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_matsuzawai,2,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_nipponensis,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_nipponensis,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_ohmorii,4,4,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_ohmorii,4,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,6,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,53,23,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,56,15,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,39,7,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,14,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_oxystoma,14,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_paraflavescens,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_paraflavescens,1,1,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_peregrinus,3,3,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_peregrinus,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_punctatus,7,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_punctatus,7,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_sonorensis,10,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_sonorensis,10,3,1,Rickettsia
insecta,diptera,Ceratopogonidae,Culicoides_sonorensis,10,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_sumatrae,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_sumatrae,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_variipennis,5,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_variipennis,5,3,1,Rickettsia
insecta,diptera,Ceratopogonidae,Culicoides_variipennis,5,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_verbosus,1,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_verbosus,1,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Culicoides_wadai,3,0,1,Cardinium
insecta,diptera,Ceratopogonidae,Culicoides_wadai,3,0,1,Wolbachia
insecta,diptera,Ceratopogonidae,Forcipomyia_taiwana,19,19,1,Wolbachia
insecta,diptera,Ceratopogonidae,Forcipomyia_taiwana,10,10,1,Wolbachia
insecta,diptera,Ceratopogonidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Ceratopogonidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Ceratopogonidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Ceratopogonidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chironomidae,Chironomus_dorsalis,1,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_kiiensis,7,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_sp.,20,0,1,Cardinium
insecta,diptera,Chironomidae,Chironomus_sp.,20,0,1,Rickettsia
insecta,diptera,Chironomidae,Chironomus_sp.,20,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_sp.,4,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_sp.,12,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_sp.,6,1,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_sp.,10,0,1,Wolbachia
insecta,diptera,Chironomidae,Chironomus_tepperi,3,0,1,Wolbachia
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Cardinium
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chironomidae,Unid_sp,1,0,1,Wolbachia
insecta,diptera,Chloropidae,Chlorops_oryzae,15,3,1,Wolbachia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Chloropidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Coelopidae,Coelopa_pilipes,7,0,1,Cardinium
insecta,diptera,Coelopidae,Coelopa_pilipes,7,0,1,Rickettsia
insecta,diptera,Coelopidae,Coelopa_pilipes,7,0,1,Wolbachia
insecta,diptera,Conopidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Aedes_aegypti,29,0,1,Wolbachia
insecta,diptera,Culicidae,Aedes_albopictus,143,131,1,Wolbachia
insecta,diptera,Culicidae,Aedes_albopictus,20,0,1,Cardinium
insecta,diptera,Culicidae,Aedes_albopictus,20,0,1,Rickettsia
insecta,diptera,Culicidae,Aedes_albopictus,20,20,1,Wolbachia
insecta,diptera,Culicidae,Aedes_bromeliae,16,12,1,Wolbachia
insecta,diptera,Culicidae,Aedes_metallicus,2,1,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,20,20,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,3,3,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,3,3,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,3,3,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,2,2,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,2,2,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,3,3,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,1,1,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,2,2,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,2,2,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,1,1,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,2,2,1,Wolbachia
insecta,diptera,Culicidae,Aedes_polynesiensis,1,1,1,Wolbachia
insecta,diptera,Culicidae,Aedes_vexans,20,0,1,Wolbachia
insecta,diptera,Culicidae,Anopheles_arabiensis,120,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_arabiensis,200,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_coustani,4,0,1,Wolbachia
insecta,diptera,Culicidae,Anopheles_freeborni,19,0,1,Wolbachia
insecta,diptera,Culicidae,Anopheles_funestus,27,0,1,Wolbachia
insecta,diptera,Culicidae,Anopheles_funestus,84,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_gambiae,19,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_gambiae,77,6,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_gambiae,88,1,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_gambiae,21,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_gambiae,22,0,1,Wolbachia
insecta,diptera,Culicidae,Anopheles_gambiae,76,0,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_melas,67,6,1,Rickettsia
insecta,diptera,Culicidae,Anopheles_nili,96,0,1,Rickettsia
insecta,diptera,Culicidae,Culex_erythrothorax,20,0,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,360,360,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,20,0,1,Cardinium
insecta,diptera,Culicidae,Culex_pipiens,20,0,1,Rickettsia
insecta,diptera,Culicidae,Culex_pipiens,20,20,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,18,18,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,20,20,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,20,20,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,20,20,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,10,10,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,90,90,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,45,45,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,1,0,1,Cardinium
insecta,diptera,Culicidae,Culex_pipiens,1,1,1,Wolbachia
insecta,diptera,Culicidae,Culex_pipiens,1,0,1,Cardinium
insecta,diptera,Culicidae,Culex_pipiens,1,1,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,20,0,1,Cardinium
insecta,diptera,Culicidae,Culex_quinquefasciatus,20,0,1,Rickettsia
insecta,diptera,Culicidae,Culex_quinquefasciatus,20,20,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,24,10,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,30,30,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,43,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,46,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,47,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,45,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,44,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,44,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,47,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,47,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,49,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,47,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,45,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,45,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,45,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,44,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,50,46,1,Wolbachia
insecta,diptera,Culicidae,Culex_quinquefasciatus,1,0,1,Cardinium
insecta,diptera,Culicidae,Culex_quinquefasciatus,1,1,1,Wolbachia
insecta,diptera,Culicidae,Culex_sp.,1,1,1,Wolbachia
insecta,diptera,Culicidae,Culex_stigmatosoma,10,0,1,Wolbachia
insecta,diptera,Culicidae,Culex_tarsalis,30,0,1,Wolbachia
insecta,diptera,Culicidae,Culex_tarsalis,1,0,1,Cardinium
insecta,diptera,Culicidae,Culex_tarsalis,1,0,1,Wolbachia
insecta,diptera,Culicidae,Culiseta_incidens,20,0,1,Wolbachia
insecta,diptera,Culicidae,Culiseta_melanura,20,0,1,Wolbachia
insecta,diptera,Culicidae,Mansonia_africana,22,6,1,Wolbachia
insecta,diptera,Culicidae,Mansonia_uniformis,19,5,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_dorsalis,20,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_melanimon,20,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_nigromaculis,1,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_sierrensis,2,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_triseriatus,10,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_triseriatus,25,0,1,Wolbachia
insecta,diptera,Culicidae,Ochlerotatus_washinoi,4,0,1,Wolbachia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Culicidae,Unid_sp,1,0,1,Rickettsia
insecta,diptera,Diopsidae,Diopsis_apicalis,3,2,1,Wolbachia
insecta,diptera,Dolichopodidae,Achalcus_cinereus,1,1,1,Rickettsia
insecta,diptera,Dolichopodidae,Achalcus_cinereus,1,1,1,Wolbachia
insecta,diptera,Dolichopodidae,Achalcus_flavicollis,1,0,1,Rickettsia
insecta,diptera,Dolichopodidae,Achalcus_flavicollis,1,0,1,Wolbachia
insecta,diptera,Dolichopodidae,Achalcus_phragmitidis,1,0,1,Rickettsia
insecta,diptera,Dolichopodidae,Achalcus_phragmitidis,1,1,1,Wolbachia
